,Unnamed: 0,translated_text,fear,disgust,joy,sadness,surprise,anger,text
3426,779,تعداد تروریست‌های جهان یک آمریکا و ده اسرائیل، انگلیس، به طور کلی ناتو، به طور کلی مسلمانان هستند که حتی نمی‌دانند.,0,1,0,0,0,0,የአለማችን አሸባሪ ቁጥር አንድ አሜሪካ እና አስራኤል እንግሊዝ ባጠቃላይ ኔቶ ባጠቃላይ ሙስሊም አሸባሪ ሆኖም አያውቅም
3427,780,هوسائنا به آرام رسیدیم؟ مبارک باد.,0,0,1,0,0,0,ሆሳዕና በአርያም እንኳን አደረሰን ? መልካም በአል
3428,781,اتحادیه‌ی اتیوپیایی، روزنامه‌نگار برجسته آلمانه واسه درباره مسائل کشورش هیچ چیزی نمی‌گوید که از ترس یا بی‌تفاوتی باشد. تا به امروز نتوانستم پاسخی برای سوالم پیدا کنم، اما همچنان منتظر پاسخ هستم.,0,0,0,0,0,0,ኢትዮጵያዊዉ አንጋፋዉ ስመጥሩ ጋዜጠኛ ዓለምነህ ዋሴ ስለሀገሩ ጉዳይ ምንም ማለት የማይፈልገዉ ከፍርሀት ወይስ ከምንአገባኝነት በፍጹም እስካሁን ድረስ ሊገባኝ ያልቻለ ጥያቄዬ ነዉ መልስ ግን እፈልጋለሁ
3429,782,در هر زمان و در هر شرایطی، نگران نباش! این به معنای آن نیست که باید بازیچه سیاست‌بازی شوی! قانون اساسی را رعایت کن و منطقه را تخریب نکن.,0,1,0,0,0,1,በሆነ ባልሆነ በጊዜውም አለጊዜውም አታለቃቅስ! ኢትዮጵያ ስላልክ የሴራ ፖለቲካ መጫወቻ መሆን አለብህ ማለት አይደለም! ህገ መንግሥቱን አቅፈህ፣ ክልል ሳታፈርስ
3430,783,در دنیای ما، فردی که از خدا می‌ترسد و فرمان او را بسیار دوست دارد، شخص تأثیرگذاری است. فرزندانش نیز بر روی زمین قدرتمند خواهند شد.,0,0,0,0,0,0,በአለማችን ተጽኖ ፈጣሪ ሰው እግዚአብሔርን የሚፈራ ትእዛዙንም እጅግ የሚወድድ ሰው ነው፡፡ እርሱም ዘሩ በምድር ላይ ኃያል ይሆናል፡፡
3431,784,اوکراینی‌ای که به عنوان «دوشیزه ژاپن» انتخاب شد، خشم برانگیخت.,0,0,0,0,0,0,ዩክሬን የተወለደችው ሞዴል ‘ሚስ ጃፓን’ ተብላ መመረጧ ቁጣን ቀሰቀሰ
3432,785,مهروتو وونتمو 🤭🤭🤭 مَن تَسادِبه مَلکَم مِنْگَد نَهِ یالِنَه,0,0,0,0,0,0,Mihratu Wonetmu 🤭🤭🤭ማን ተሳደበ መልካም መንገድ ነው ያልነው
3433,786,چه زمانی است که فرزندان شگفت‌انگیز اتیوپی از جنگ، آوارگی، گرسنگی و بیماری رهایی یافته و بدون ترس به حقوق خود دست می‌یابند، مسئولیت‌هایشان را بر عهده گرفته و در شرایط بهتر زندگی کنند؟,0,0,0,1,0,0,መቼ ነው ድንቅ የኢትዮጵይ ልጆች ከጦርነት ስደት ረሀብ እርዛት መንከራተት ወጥተው ወዛቸው ተመልሶ ያለ ፍርሀት መብታችው ተጠብቆ ሀላፊነታቸውን እየተወጡ በተሻለ ሁኔት የሚኖሩት? ምነ
3434,787,تاریخ ساخته شد، بسیاری از رهبران گردهمایی بحرالدار را سازماندهی کردند و خارج شدند. آنها متعجب شدند که آبای احمد به طور غیرمنتظره ای جنگ شوا را آغاز کرد.,0,1,0,0,0,0,ታሪክ ተሰራ በርካታ አመራሮች የባህርዳሩን ስብሰባ ረግጠው ወጡ ተናነቁ አብይ አበደ ያልተጠበቀ ሸዋ ውጊያው ተቀጣጠ via
3435,788,"آواش ۷: از روزهای بی‌ثمر، تا شب‌هایی که نمی‌گذرند و ""دیگر تکرار نخواهد شد!""",0,0,0,0,0,0,አዋሽ 7፡ ከማይመሹ ቀናት፣ ከማይነጉ ሌ’ቶች እስከ ‘አይደገምም!’
3436,789,اورومیا حیوانی، سکارام، زنانه، دزد، نگهبان، آواره، واکه فتاح، اتته، چله، پاپاسات نامیده می‌شود.,0,1,0,0,0,0,የኦሮሚያ አውሬው ሰካራም ሴሰኛ ዘራፊ አራዥ አፈናቃይ የዋኬ ፈታ አቴቴ ጨሌ ጳጴሳት ተብሎ ይስተካከል
3437,790,متأسفم، کی می‌توانیم این وحشی‌ها را از بالای سرمان پایین بیاوریم؟,0,0,0,1,0,1,በጣም ያሳዝናል መቼ ነዉ እነዚህን አረመኔዎች የምናወርደዉ ከላያችን ላይ
3438,791,هیتلر در کشتار ۱۶۰۰ نفر به نام دموکراسی حق داشت.,0,0,0,0,0,1,የቱ ዲሞክራሲ 1600 ንፁሀንን መግደል ሂትለር ትክክል ነው
3439,792,این بخش قلب را می‌شکند، امروز اشکی که مادران امهارا می‌خواندند را بخوانید. جبدی، دل بیچاره‌ات خون است.,0,0,0,1,0,0,ሁፍፍ ይሄ ፓርት ልብ ይሰብራል የአማራ እናቶች የሚያነቡትን እንባ ዛሬ አነቡ ጀብዴ ምስኪን ልብክ ደማ
3440,793,به نظر می‌رسید که تو و آدامه بسیار نزدیک هستید. اوووه، کار خود را علیه ارتدکس متوقف کنید!,0,1,0,0,0,0,በጣም ጭቅላት ያለህ ይመስለኝ ነበር አንተንና አዳነች አቤቤቤ ፀረ ኦርቶዶክስ ስራችሁን አቁሙ
3441,794,تو ای اسرائیل، از زمین محو نخواهی شد. من تو را نابود خواهم کرد و آن‌ها که گفتند: «اسرائیل از روی زمین محو خواهد شد»، خودشان نابود خواهند شد. اما اسرائیل بر روی زمین باقی خواهد ماند. دشمنان اسرائیل گفته‌اند: «خداوند آن‌ها را نابود خواهد کرد.» نام تو ای اسرائیل، این مجازات است که به خاطر اعمال حماس، داعش، جهاد و سلفی تحمیل شده است. از زمانی که نتانیاهو انتخاب شد تاکنون، حماس در شرایط دردناکی قرار گرفته و حتی تا حد نسل‌کشی پیش رفته است. آن‌ها تلاش کردند نتانیاهو را از قدرت برکنار کنند، اما این تنها نتیجه کار وحشیانه‌ای بود که انجام دادند.,0,1,0,0,0,1,አንተ ቀውስ እስራኤል ከምድር አትጠፋም አጠፋለሁ ያለ በሞላ ከምድሩ ይጠፋል እና ተረጋጉ በምድር ላይ ታብብ አለች እንጅ እስራኤልን ጥላቶቿ በሞላ ይደመሰስ አሉ ጌታ ይደመስሳቸዋል ስሙ እናንተ ቀውሶች እስራኤል እኮ ይህን ቅጣት የተቀጣች ሀማስ ዳሽ አራጅ ጅሀድ ስላሚ የቀጣት ናታኒያው ከተመረጠ ጀምሮ አሁን ሀማስ ባሰቃቂ ሁኔታ እስከፈጸመው ጅኖሳይድ ድረስ ናታንያውን ቢቢ ከወንበሩ አውርደው ለመጣል ሲታገሉ የቆዩ አውሬዎች ያመጡት ጉድ ነው ታይቶ
3442,795,دولت باید عملکرد این رسانه‌های خصوصی را بررسی کند. امروز دفتر ارتباطات دولت اعلام کرد که بسیاری از مناطق آمهره در حال بازگشت به آرامش پس از جنگ هستند، با این وجود تعداد بسیار کمی از مناطق، به ویژه منطقه باهر، هنوز نیازمند اقدامات ترمیمی است. هم‌زمان، رسانه آبی نیز گزارش داده است که درگیری‌ها در منطقه همچنان ادامه دارد. باید نظارت دقیقی بر این رسانه‌های خصوصی اعمال شود.,0,0,0,0,0,1,መንግሰት እነኚህን የግል ሚዲያዎች አሠራራቸዉን መፈተሽ አለበት ዛሬ የመንግሰት ኮሚኒኬሽን መሥራቤት በርካታ የአማራ ክልል ከጦርነት ቀጠና ነት ወደ ሠላማቸዉ እየተመለሱ ነዉ እጅግ በጣም ጥቂት አካባቢዎች ላይ እሱም ወደ በርሀዉ አካባቢ መሆኑንና እሱንም የማሰተካከል ሥራ እየሠራ መሆኑን ዛሬ መግለጫ እየሠጠ ባለበት ሠአት የአባይ ሚዲያ ዜና ደግሞ በክልሉ ጦርነቱ ተባብሶ ቀጥሏል የሚል የዘገባ ዜና ሠርቷል እነኚህ የግል ሚዲያዎች ላይ ክትትል ቁጥ
3443,796,ذهنی که با مطالعه پرورش یافته است، برای کشور ارزش بزرگی دارد. به هویت خودت مرگ نزدیک می‌شود و تا خانه‌ات در حال آمدن است. ثروت ملی که همراه با مهاجران تبعید شده است، مقدار آن چقدر است؟,0,0,0,0,0,1,በንባብ የዳበረ አዕምሮ ለሃገር ትልቅ ዋጋ አለው በማንነትህ ሞት እቤትህ ድረስ እየመጣልህ ነው ከስደተኛ ጋር አብሮ የተሰደደው ብሔራዊ ሃብት መጠኑብዛቱ ስንት ነው
3444,797,این روزنامه‌نگار خوشحال است، اما موهایش چه شده؟,0,0,1,0,0,0,ይች ጋዜጠኛ ደስ ትላለች ግን ምንድነው ፅጉርዋ???
3445,798,دوست من نگوسه آیه‌له مرا به مهمانی دعوت کرد و در آن زمان فقر را دیدم. تو نمی‌گفتی که امروز او زنده است، اما دیگران رفته‌اند. عمر طولانی برای افتخار کشورت آرزو می‌کنم. شما نیز احترام بگذارید و خداوند شما را گرامی بدارد. برادر شرقی من، چگونه خوشحال خواهی شد؟,0,0,1,0,0,0,ወዳጄ ንጉሴ አየለ ጋብዞኝ ድሀ አደግን አየሁጋሽ አያልነህ በዛ ግዜ ድፍረቱ የሚገርም ነውዛሬ እሱ በህይወት አለ ሌሎቹ ግን ሄደዋልረዥም እድሜ የሀገር አድባር አያልነህ ሙላትእናንተም አክባሪዎቹ እግዜር ያክብራችሁምስራቅዬ ደግሞ እንዴት ደስ እንደምትይኝ
3446,799,"آدونای شیفراو می‌گوید: ""دیابلو سیاه است"" و کسی که به این باور دارد، کر جمع شده است... 🤷🏽‍♂️",0,1,0,0,0,0,Adonay Shiferaw ዲያቢሎስ ጥቁር ነው ሲለው የሚያምን ደንቆሮ የተሰበሰበበበት ... 🤷🏽‍♂️
3447,800,فاسم هولا مچم گافارسان به پایت نلرزی حتی اگر آه، دوران ستمگران تمام شود. همه قتل و غارت زبان الاغ است. هرگز موفق نخواهند شد. پیروزی از آن فرزندان ملت‌ها باشد. مرگ بر خائنان کشور! برای برادر امهارا، فانو و هم‌فکرانش پیروزی باشد. پیروزی از آن ارتش دفاع اتیوپی باشد. فاسم هرگز به جایی نخواهد رسید.,0,1,0,0,0,1,ፈሳም ሁላ መቸም ጋፋርሳን በእግርህ አትረግጣም እንኳን አአ የዘመነ መሳፍንት ናፋቅ ሁላ ገደል ጉቡ የአህያ ምላስ  ሁላ መቸም ቢሆን አይሳካላቹም ድል ለብሔር ብሔረሰቦች ልጆች ይሁን ሞት ሀገር ለከዳው የአማራ እህያው ፋኖ እና መሰሎቹ ይሁን ድል ለኢትዮጵያ መከላከያ ሰራዊት ይሁን ፋኖ ፈሳም የትም አይደርስም
3448,801,سوس بسیار سخت و دردناک است، فرزندی که این را از سر گذرانده مرا به گریه انداخت. 😥😥😥,0,1,0,1,0,0,ሱስ በጣም ከባድ እና አፀያፊ ነገር ነው በአካል ይኸነን ያሳለፈች ልጂ አጫውታኝ ታቃለች ይዘገንናል 😥😥😥
3449,802,آیا نفی و تحقیر پدران دینی ما می‌تواند آغاز یا پایان شکوفایی اتیوپی باشد؟,0,0,0,0,0,0,?የሃይማኖት አባቶቻችን ማፈንና ማንገላታት የኢትዮጵያ ብልፅግና ጅማሬ ይሆን ፍፃሜ?
3450,803,هه جولا وقتی صحبت می‌کند، آرگو را به گونه‌ای نشان می‌دهد که تعجب‌برانگیز است. گویی از جایی آن را پیدا کرده و با خود آورده است. در واقع، او جمعیت پاک را هدف قرار داده تا آنها را تحت تأثیر قرار دهد. بگذارید قبل از اینکه چیزی ببینیم، به حرف‌های آموخته‌شده‌اش گوش دهیم. جولا!,0,1,0,0,1,1,ሀሀ ጁላ ሲናገር አርጎ የሚያስቀኝ ከየት አግኝተው አምጠወሰ እንደጎለቱት የሚገርም ነው ድሮን የገዛሃው ታዲያ ንፅህ ህዝብን ለመምታት ነው እስኪ የተማረኩትን ፍኖ ሳየን በፈጠህ ኪኪ አይ ጁላ
3451,804,کاربران توییتر می‌توانند محدودیت مشاهده «توییت» را ببینند که ایلان ماسک اعلام کرد.,0,0,0,0,0,0,የትዊተር ተጠቃሚዎች ማየት የሚችሉት ‘ትዊት’ መገደቡን አለቃው ኢላን መስክ ገለጠ
